,Epoch,Train Accuracy,Test Accuracy,Class avg mIOU,Inctance avg mIOU,Traning Loss,Validation Loss,Start Training Time,Start Testing Time,End Time
120,121,0.9119822067854334,0.9122770624021399,0.7156103785089261,0.7870673856180822,0.23604098825078262,0.23786228063205878,1713764623.1480813,1713764779.0625017,1713764805.1831462
121,122,0.9128981880519701,0.9110594174060542,0.7167800592915994,0.7848363613995958,0.2347607054583541,0.24043898510022296,1713764805.2948134,1713764961.280234,1713764987.5437357
122,123,0.911173421130846,0.9122495392419102,0.7146715666480945,0.7871405902441355,0.23766759948408575,0.23901051249768998,1713764987.5447361,1713765143.9095552,1713765170.1113117
123,124,0.9120259928757866,0.9110526215640222,0.7179652629987008,0.7854176994067491,0.2354350621200399,0.24101188669188156,1713765170.2147882,1713765326.4259017,1713765352.490816
124,125,0.9129933372515017,0.9121440337943633,0.7202532887294925,0.7886149626484567,0.2334392423181021,0.23930727665623028,1713765352.490816,1713765508.5634465,1713765534.8164377
125,126,0.9124043200599793,0.9115867747477383,0.7192047886563465,0.7872263382342853,0.23504886063544647,0.24058793574157689,1713765534.9144373,1713765691.38245,1713765717.4675722
126,127,0.9116638323262299,0.9117121580332289,0.7175454918841486,0.7859828981366854,0.23616257122370415,0.23913791096872752,1713765717.4675722,1713765873.6416774,1713765899.8638844
127,128,0.9123349746250179,0.9119369305084377,0.7214483199778385,0.7862126250359485,0.23519582598037522,0.2383275895482964,1713765899.8648853,1713766055.816419,1713766081.9395812
128,129,0.9128209513439467,0.9125986756263048,0.7180895730133072,0.7888599589667301,0.23447114600878832,0.23810331862833764,1713766081.9405813,1713766238.206746,1713766264.35877
129,130,0.9120925449397526,0.9122211666014266,0.7152898549139945,0.787110391050282,0.2349480509723897,0.24059032450119655,1713766264.4693215,1713766420.5985126,1713766446.8792956
130,131,0.9124440557623892,0.9113242853492519,0.7184131567531058,0.7860406599008806,0.23440834183407866,0.240112933019797,1713766446.880296,1713766602.8088884,1713766628.9168875
131,132,0.9124671709073763,0.9117254099251914,0.715741855617256,0.7851683757974948,0.2344550230376235,0.23972828607592317,1713766628.9168875,1713766784.7435098,1713766810.896303
132,133,0.9120493524407358,0.9118067901335247,0.7209140968790122,0.7876748819522414,0.23616629316379878,0.2394579707334439,1713766810.896303,1713766967.0392292,1713766993.3411582
133,134,0.9128705685962528,0.9114540859320633,0.7189258477442395,0.7852976326144191,0.2341336302067104,0.23927500910229152,1713766993.3411582,1713767149.0757225,1713767175.3257978
134,135,0.9130991710950909,0.9114031171168232,0.7161303592834708,0.7877260820384201,0.2324692319814346,0.23939437466777033,1713767175.3267972,1713767331.2388115,1713767357.524244
135,136,0.9129343622063608,0.9111255069698155,0.7192504928166675,0.7851245622439148,0.23439835477407245,0.24113589057491885,1713767357.5252438,1713767513.4332843,1713767539.6101942
136,137,0.9130079675320902,0.9124065231928496,0.719680673611494,0.786120789822059,0.23364793504130105,0.2376015069997973,1713767539.611194,1713767696.0376415,1713767722.2678554
137,138,0.9131684117786398,0.911729997118563,0.7156287617668267,0.7865694076937507,0.23328844215763517,0.23937367890030145,1713767722.2678554,1713767878.6138153,1713767904.894724
138,139,0.9123574263443935,0.9102945453853514,0.7160031175760121,0.7864552648670243,0.23455531428007567,0.24204062916752364,1713767904.8957233,1713768061.2009616,1713768087.4950364
139,140,0.9120212790622318,0.9105018185673278,0.7157166486946145,0.7843514847592818,0.23601556431237838,0.24125676229596138,1713768087.4950364,1713768243.3898258,1713768269.4339993
140,141,0.9127180156227653,0.9127892989953027,0.7198098019894441,0.7880401989037227,0.2339385459263483,0.23847905941721464,1713768269.4339993,1713768425.8393247,1713768452.0878253
141,142,0.9133503998989917,0.9120961231080376,0.7129179958626104,0.7868103985679625,0.2323073147619207,0.23803024147119786,1713768452.0878253,1713768607.9983883,1713768634.2651618
142,143,0.9127622207187679,0.9121137922973208,0.7195450602466213,0.7870946614394502,0.23377654643503426,0.23852960016164515,1713768634.2651618,1713768790.1233203,1713768816.3348455
143,144,0.91326139611565,0.9135460160055672,0.7209995588926058,0.7896831399213822,0.2322846255361079,0.2340759557361404,1713768816.3358452,1713768972.4847991,1713768998.7485201
144,145,0.9136975809965854,0.9115546643941371,0.7194780534544674,0.7858960553468044,0.23177042882250157,0.23894917789018816,1713768998.8475196,1713769154.8919268,1713769181.095798
145,146,0.9125723064082165,0.9119202806954593,0.7144128175886939,0.7863624074312203,0.23452855187981844,0.23997174815999137,1713769181.095798,1713769337.1230035,1713769363.2947981
146,147,0.9131607300084025,0.9109178939957376,0.7202900635060139,0.7863517082130008,0.23332063414719068,0.2411574200209644,1713769363.2947981,1713769519.0370843,1713769545.1657143
147,148,0.9132821718124285,0.9104257051365693,0.7159643805262254,0.7881304862534904,0.23299919651049772,0.24274151321086618,1713769545.1657143,1713769701.0722082,1713769727.5286684
148,149,0.9129982605678811,0.9125682642332116,0.7171451329303508,0.7865559971430587,0.23361553238956279,0.23843510618640318,1713769727.529669,1713769883.9824488,1713769910.1441529
149,150,0.9134031946108052,0.9118033922125087,0.7155964082729811,0.7861492758033272,0.2331988716186866,0.23779376053975687,1713769910.145153,1713770066.0724962,1713770092.4074833
150,151,0.9132045859330306,0.9116402920037404,0.7196561336177423,0.7866324484778309,0.2320720665497829,0.23991049143175283,1713770092.4084823,1713770248.2294962,1713770274.3774571
151,152,0.9134243543960955,0.9105716458442067,0.7172512353039859,0.7853270580967717,0.23265259018172116,0.24170116409659387,1713770274.3774571,1713770430.5251217,1713770456.6327245
152,153,0.9129739931573584,0.9130635112212944,0.7213236234669215,0.7888008258878277,0.2333191240662432,0.23769955092834102,1713770456.633724,1713770612.7471201,1713770638.8372383
153,154,0.9133234787860233,0.9130359880610647,0.7242918162912091,0.7883864530567795,0.23284085112830594,0.23864371362659667,1713770638.8382373,1713770794.6762085,1713770820.7533283
154,155,0.913575475766948,0.9122716257285143,0.7196698697958614,0.7884232088114661,0.23253287552286886,0.23863020849724612,1713770820.7533283,1713770976.8277624,1713771002.9708526
155,156,0.9129145991065682,0.9130099939652923,0.7231199058115924,0.7896208251351601,0.23290730147564984,0.23829255414505798,1713771002.9718497,1713771159.0379562,1713771185.3035705
156,157,0.9129799989049986,0.911245113789579,0.7150135851376709,0.7857384735796132,0.23259678147988952,0.24071199451055791,1713771185.3035705,1713771341.395478,1713771367.682879
157,158,0.9133189395581558,0.9134524032815762,0.7211525024046331,0.7906681468652657,0.23210486501148417,0.2369124377767245,1713771367.682879,1713771523.2620451,1713771549.5008156
158,159,0.9131169439180492,0.9117818154140571,0.7184955718334805,0.7878139775688565,0.2330209350626856,0.23773411860068638,1713771549.599381,1713771705.615236,1713771731.8535707
159,160,0.9131496961929705,0.9131747931345685,0.7234393355932468,0.7874602218763698,0.23285023309716643,0.2368476481280393,1713771731.8535707,1713771887.8322086,1713771913.8678055
160,161,0.9134120984808531,0.9124629286817154,0.7165687655352366,0.7875057237369568,0.23237173987266946,0.23867089789774681,1713771913.8688064,1713772069.8307095,1713772096.2474577
161,162,0.9136875248610019,0.9112626130828114,0.7205335869151447,0.78861112191875,0.23156395891267867,0.23880854557371803,1713772096.24846,1713772252.240867,1713772278.5253272
162,163,0.9129938610085634,0.9123088329636395,0.7207833678659605,0.7886124459786245,0.23332879272901222,0.23714322723034356,1713772278.526324,1713772434.3884473,1713772460.4880638
163,164,0.9129017845171267,0.913556379664666,0.722142727231303,0.7899317984536594,0.23258310969006823,0.23615179426140256,1713772460.4880638,1713772616.4788284,1713772642.7208066
164,165,0.9143798618622175,0.9125655458963987,0.7230958887045915,0.7882332261016921,0.230028947691691,0.23749098187933365,1713772642.7208066,1713772798.6409228,1713772824.902808
